trace_name,trace_start_time,station_network_code,station_code,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket6$525,:3,:6001",2014-04-26T12:45:09.779900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140426_124539
"bucket4$14,:3,:6001",2014-04-26T12:45:13.019900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140426_124543
"bucket4$15,:3,:6001",2014-04-26T12:45:14.130000,MQ,SAM,3000,3073.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140426_124544
"bucket6$526,:3,:6001",2014-04-26T13:30:51.969900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140426_133121
"bucket4$16,:3,:6001",2014-04-26T13:30:57.359900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140426_133127
"bucket4$17,:3,:6001",2014-04-26T13:30:55.999900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140426_133125
"bucket4$18,:3,:6001",2014-04-26T13:30:50.200000,MQ,SAM,3000,3193.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140426_133120
"bucket9$515,:3,:6001",2014-04-26T15:28:12.719900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140426_152842
"bucket4$19,:3,:6001",2014-04-26T15:28:10.489900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140426_152840
"bucket4$20,:3,:6001",2014-04-26T15:28:05.989900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140426_152835
"bucket4$21,:3,:6001",2014-04-26T15:28:08.570000,MQ,IA2,3000,3206.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140426_152838
"bucket4$22,:3,:6001",2014-04-26T15:29:42.269900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140426_153012
"bucket4$23,:3,:6001",2014-04-26T15:29:44.119900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140426_153014
"bucket4$24,:3,:6001",2014-04-26T15:29:40.289900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140426_153010
"bucket4$25,:3,:6001",2014-04-26T15:29:43.720000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140426_153013
"bucket4$26,:3,:6001",2014-04-26T22:00:10.039900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140426_220040
"bucket9$516,:3,:6001",2014-04-26T22:00:13.400000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140426_220043
"bucket4$27,:3,:6001",2014-04-26T22:55:06.659900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140426_225536
"bucket4$28,:3,:6001",2014-04-26T22:55:07.969900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140426_225537
"bucket4$29,:3,:6001",2014-04-27T06:03:34.109900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140427_060404
"bucket4$30,:3,:6001",2014-04-27T06:03:34.959900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140427_060404
"bucket4$31,:3,:6001",2014-04-27T06:03:34.890000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140427_060404
"bucket4$32,:3,:6001",2014-04-27T06:03:34.380000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140427_060404
"bucket4$33,:3,:6001",2014-04-27T11:00:11.399900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140427_110041
"bucket4$34,:3,:6001",2014-04-27T11:00:07.569900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140427_110037
"bucket4$35,:3,:6001",2014-04-27T11:00:11.090000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140427_110041
"bucket9$517,:3,:6001",2014-04-27T11:00:07.630000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140427_110037
"bucket4$36,:3,:6001",2014-04-27T15:22:43.200000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140427_152313
"bucket4$37,:3,:6001",2014-04-27T15:32:18.269900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140427_153248
"bucket4$38,:3,:6001",2014-04-27T15:32:15.969900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140427_153245
"bucket4$39,:3,:6001",2014-04-27T15:32:18.620000,MQ,IA2,3000,3048.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140427_153248
"bucket4$40,:3,:6001",2014-04-27T15:32:15.330000,MQ,LAM,3000,3342.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140427_153245
"bucket4$41,:3,:6001",2014-04-27T15:32:21.659900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140427_153251
"bucket4$42,:3,:6001",2014-04-27T18:51:36.859900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140427_185206
"bucket4$43,:3,:6001",2014-04-27T18:51:37.969900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140427_185207
"bucket4$44,:3,:6001",2014-04-27T18:51:36.109900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140427_185206
"bucket4$45,:3,:6001",2014-04-27T18:51:36.950000,MQ,IA2,3000,3233.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140427_185206
"bucket4$46,:3,:6001",2014-04-27T18:51:35.950000,MQ,LAM,3000,3031.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140427_185205
"bucket6$527,:3,:6001",2014-04-28T04:06:05.899900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140428_040635
"bucket4$47,:3,:6001",2014-04-28T04:06:03.139900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_040633
"bucket6$528,:3,:6001",2014-04-28T04:06:05.029900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140428_040635
"bucket4$48,:3,:6001",2014-04-28T04:06:05.460000,MQ,IA2,3000,3242.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140428_040635
"bucket4$49,:3,:6001",2014-04-28T09:22:40.919900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_092310
"bucket4$50,:3,:6001",2014-04-28T09:22:39.339900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_092309
"bucket4$51,:3,:6001",2014-04-28T09:22:40.039900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_092310
"bucket4$52,:3,:6001",2014-04-28T09:22:42.049900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_092312
"bucket4$53,:3,:6001",2014-04-28T10:40:09.049900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_104039
"bucket4$54,:3,:6001",2014-04-28T10:40:04.419900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_104034
"bucket4$55,:3,:6001",2014-04-28T10:40:13.069900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_104043
"bucket6$529,:3,:6001",2014-04-28T10:40:10.010000,MQ,SAM,3000,3142.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140428_104040
"bucket4$56,:3,:6001",2014-04-28T10:47:20.269900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_104750
"bucket4$57,:3,:6001",2014-04-28T10:47:13.259900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_104743
"bucket4$58,:3,:6001",2014-04-28T10:47:16.909900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_104746
"bucket4$59,:3,:6001",2014-04-28T10:47:21.030000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140428_104751
"bucket4$60,:3,:6001",2014-04-28T10:47:13.380000,MQ,SAM,3000,3112.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_104743
"bucket4$61,:3,:6001",2014-04-28T11:11:35.559900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_111205
"bucket6$530,:3,:6001",2014-04-28T11:11:30.490000,MQ,IA2,3000,3139.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140428_111200
"bucket4$62,:3,:6001",2014-04-28T11:11:39.749900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_111209
"bucket4$63,:3,:6001",2014-04-28T11:11:32.280000,MQ,SAM,3000,3256.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_111202
"bucket4$64,:3,:6001",2014-04-28T11:14:38.439900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_111508
"bucket4$65,:3,:6001",2014-04-28T11:14:35.339900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_111505
"bucket4$66,:3,:6001",2014-04-28T11:14:34.829900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_111504
"bucket4$67,:3,:6001",2014-04-28T11:14:39.910000,MQ,SAM,3000,3169.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_111509
"bucket4$68,:3,:6001",2014-04-28T11:25:51.239900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_112621
"bucket4$69,:3,:6001",2014-04-28T11:25:51.289900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_112621
"bucket4$70,:3,:6001",2014-04-28T11:25:51.039900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_112621
"bucket4$71,:3,:6001",2014-04-28T11:25:50.650000,MQ,SAM,3000,3143.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_112620
"bucket9$518,:3,:6001",2014-04-28T11:34:03.129900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140428_113433
"bucket4$72,:3,:6001",2014-04-28T11:33:58.489900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_113428
"bucket4$73,:3,:6001",2014-04-28T11:33:58.489900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_113428
"bucket4$74,:3,:6001",2014-04-28T11:34:02.370000,MQ,SAM,3000,3150.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_113432
"bucket4$75,:3,:6001",2014-04-28T12:18:30.909900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_121900
"bucket4$76,:3,:6001",2014-04-28T12:18:26.539900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_121856
"bucket9$519,:3,:6001",2014-04-28T12:18:25.350000,MQ,IA2,3000,3125.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140428_121855
"bucket4$77,:3,:6001",2014-04-28T12:18:27.459900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_121857
"bucket4$78,:3,:6001",2014-04-28T12:21:02.689900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_122132
"bucket4$79,:3,:6001",2014-04-28T12:21:07.989900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_122137
"bucket4$80,:3,:6001",2014-04-28T12:21:04.019900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_122134
"bucket4$81,:3,:6001",2014-04-28T12:21:07.970000,MQ,SAM,3000,3253.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_122137
"bucket4$82,:3,:6001",2014-04-28T13:33:38.719900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_133408
"bucket4$83,:3,:6001",2014-04-28T13:33:34.789900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_133404
"bucket9$520,:3,:6001",2014-04-28T13:33:34.349900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140428_133404
"bucket4$84,:3,:6001",2014-04-28T13:33:33.629900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_133403
"bucket9$521,:3,:6001",2014-04-28T13:33:32.530000,MQ,SAM,3000,3027.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140428_133402
"bucket4$85,:3,:6001",2014-04-28T13:39:27.769900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_133957
"bucket9$522,:3,:6001",2014-04-28T13:39:26.219900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140428_133956
"bucket4$86,:3,:6001",2014-04-28T13:39:28.469900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_133958
"bucket4$87,:3,:6001",2014-04-28T13:39:25.640000,MQ,SAM,3000,3220.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_133955
"bucket9$523,:3,:6001",2014-04-28T14:43:12.739900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140428_144342
"bucket4$88,:3,:6001",2014-04-28T14:43:08.249900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_144338
"bucket9$524,:3,:6001",2014-04-28T14:43:08.509900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140428_144338
"bucket4$89,:3,:6001",2014-04-28T14:43:12.450000,MQ,SAM,3000,3219.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_144342
"bucket4$90,:3,:6001",2014-04-28T15:34:05.999900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_153435
"bucket4$91,:3,:6001",2014-04-28T15:34:09.829900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_153439
"bucket4$92,:3,:6001",2014-04-28T15:34:06.139900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_153436
"bucket4$93,:3,:6001",2014-04-28T15:34:09.870000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_153439
"bucket4$94,:3,:6001",2014-04-28T16:09:46.649900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_161016
"bucket4$95,:3,:6001",2014-04-28T16:09:49.349900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_161019
"bucket4$96,:3,:6001",2014-04-28T16:09:47.289900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_161017
"bucket4$97,:3,:6001",2014-04-28T16:09:49.590000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_161019
"bucket4$98,:3,:6001",2014-04-28T16:34:32.259900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_163502
"bucket4$99,:3,:6001",2014-04-28T16:34:29.809900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_163459
"bucket4$100,:3,:6001",2014-04-28T16:34:32.549900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_163502
"bucket4$101,:3,:6001",2014-04-28T16:34:24.470000,MQ,SAM,3000,3189.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_163454
"bucket4$102,:3,:6001",2014-04-28T17:49:26.159900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_174956
"bucket4$103,:3,:6001",2014-04-28T17:49:33.539900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_175003
"bucket9$525,:3,:6001",2014-04-28T17:49:31.789900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140428_175001
"bucket4$104,:3,:6001",2014-04-28T17:49:29.940000,MQ,IA2,3000,3461.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140428_174959
"bucket9$526,:3,:6001",2014-04-28T17:49:34.390000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140428_175004
"bucket4$105,:3,:6001",2014-04-28T18:16:51.319900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_181721
"bucket4$106,:3,:6001",2014-04-28T18:16:48.329900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_181718
"bucket4$107,:3,:6001",2014-04-28T18:16:49.559900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_181719
"bucket4$108,:3,:6001",2014-04-28T18:16:50.709900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_181720
"bucket4$109,:3,:6001",2014-04-28T19:34:00.629900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140428_193430
"bucket4$110,:3,:6001",2014-04-28T19:34:00.589900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_193430
"bucket4$111,:3,:6001",2014-04-28T19:34:00.769900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140428_193430
"bucket4$112,:3,:6001",2014-04-28T19:34:01.109900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140428_193431
"bucket4$113,:3,:6001",2014-04-28T19:34:14.779900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140428_193444
"bucket9$527,:3,:6001",2014-04-28T19:34:14.970000,MQ,IA2,3000,3092.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140428_193444
"bucket4$114,:3,:6001",2014-04-28T19:34:15.210000,MQ,LAM,3000,3048.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140428_193445
"bucket4$115,:3,:6001",2014-04-28T19:34:14.520000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_193444
"bucket4$116,:3,:6001",2014-04-28T23:09:58.250000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140428_231028
"bucket6$531,:3,:6001",2014-04-29T02:10:59.939900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140429_021129
"bucket4$117,:3,:6001",2014-04-29T02:10:59.809900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_021129
"bucket4$118,:3,:6001",2014-04-29T02:11:00.430000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140429_021130
"bucket4$119,:3,:6001",2014-04-29T02:11:01.950000,MQ,SAM,3000,3176.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_021131
"bucket6$532,:3,:6001",2014-04-29T02:11:13.159900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140429_021143
"bucket4$120,:3,:6001",2014-04-29T02:11:13.309900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_021143
"bucket4$121,:3,:6001",2014-04-29T02:11:13.550000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140429_021143
"bucket4$122,:3,:6001",2014-04-29T02:11:13.310000,MQ,LAM,3000,3017.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140429_021143
"bucket4$123,:3,:6001",2014-04-29T06:54:33.969900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_065503
"bucket4$124,:3,:6001",2014-04-29T06:54:34.599900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_065504
"bucket4$125,:3,:6001",2014-04-29T06:54:34.599900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_065504
"bucket9$528,:3,:6001",2014-04-29T06:54:34.600000,MQ,IA2,3000,,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140429_065504
"bucket4$126,:3,:6001",2014-04-29T08:25:06.439900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_082536
"bucket4$127,:3,:6001",2014-04-29T08:25:04.969900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_082534
"bucket6$533,:3,:6001",2014-04-29T08:25:08.619900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140429_082538
"bucket6$534,:3,:6001",2014-04-29T08:25:08.259900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140429_082538
"bucket6$535,:3,:6001",2014-04-29T10:02:47.119900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140429_100317
"bucket4$128,:3,:6001",2014-04-29T10:02:42.119900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_100312
"bucket4$129,:3,:6001",2014-04-29T10:02:41.939900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140429_100311
"bucket4$130,:3,:6001",2014-04-29T10:02:40.260000,MQ,SAM,3000,3278.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_100310
"bucket4$131,:3,:6001",2014-04-29T10:09:33.989900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_101003
"bucket4$132,:3,:6001",2014-04-29T10:09:29.349900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_100959
"bucket4$133,:3,:6001",2014-04-29T10:09:32.499900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_101002
"bucket4$134,:3,:6001",2014-04-29T10:09:32.199900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140429_101002
"bucket4$135,:3,:6001",2014-04-29T11:01:21.379900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_110151
"bucket4$136,:3,:6001",2014-04-29T11:01:20.789900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_110150
"bucket4$137,:3,:6001",2014-04-29T11:01:29.519900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_110159
"bucket9$529,:3,:6001",2014-04-29T11:01:31.469900,MQ,MLM,3000,,3000,100.0,ZNE,dev,gold,MQ_MLM_GOLD_20140429_110201
"bucket4$138,:3,:6001",2014-04-29T11:01:25.660000,MQ,SAM,3000,3450.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_110155
"bucket6$536,:3,:6001",2014-04-29T11:07:50.969900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140429_110820
"bucket4$139,:3,:6001",2014-04-29T11:07:51.149900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_110821
"bucket4$140,:3,:6001",2014-04-29T11:07:52.919900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140429_110822
"bucket4$141,:3,:6001",2014-04-29T11:07:47,MQ,SAM,3000,3118.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_110817
"bucket4$142,:3,:6001",2014-04-29T11:58:04.189900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_115834
"bucket4$143,:3,:6001",2014-04-29T11:58:06.370000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140429_115836
"bucket4$144,:3,:6001",2014-04-29T11:58:01.449900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140429_115831
"bucket4$145,:3,:6001",2014-04-29T11:58:00.370000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_115830
"bucket9$530,:3,:6001",2014-04-29T18:06:26.139900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140429_180656
"bucket4$146,:3,:6001",2014-04-29T18:06:33.819900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_180703
"bucket6$537,:3,:6001",2014-04-29T18:06:33.150000,MQ,IA2,3000,,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140429_180703
"bucket4$147,:3,:6001",2014-04-29T18:06:28.440000,MQ,SAM,3000,3002.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_180658
"bucket4$148,:3,:6001",2014-04-29T18:32:30.579900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140429_183300
"bucket4$149,:3,:6001",2014-04-29T18:32:26.809900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_183256
"bucket4$150,:3,:6001",2014-04-29T18:32:25.010000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140429_183255
"bucket4$151,:3,:6001",2014-04-29T18:32:30.580000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140429_183300
"bucket4$152,:3,:6001",2014-04-29T18:41:21.139900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140429_184151
"bucket4$153,:3,:6001",2014-04-29T18:41:21.679900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140429_184151
"bucket4$154,:3,:6001",2014-04-29T18:41:18.830000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140429_184148
"bucket4$155,:3,:6001",2014-04-29T18:41:18.499900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140429_184148
"bucket6$538,:3,:6001",2014-04-29T21:19:52.649900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140429_212022
