index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original,trace_chunk
389,"bucket0$401,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$310,:3,:6001",
390,"bucket0$402,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$311,:3,:6001",
391,"bucket0$403,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$312,:3,:6001",
392,"bucket0$404,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$313,:3,:6001",
393,"bucket0$405,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$314,:3,:6001",
394,"bucket0$406,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$315,:3,:6001",
395,"bucket0$407,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$316,:3,:6001",
396,"bucket1$59,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,"bucket1$42,:3,:6001",
397,"bucket0$408,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$317,:3,:6001",
398,"bucket1$60,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,"bucket1$43,:3,:6001",
399,"bucket0$409,:3,:6001",,MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,"bucket0$318,:3,:6001",
400,"bucket1$61,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$44,:3,:6001",
401,"bucket0$410,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$319,:3,:6001",
402,"bucket0$411,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$320,:3,:6001",
403,"bucket0$412,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$321,:3,:6001",
404,"bucket0$413,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$322,:3,:6001",
405,"bucket0$414,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$323,:3,:6001",
406,"bucket0$415,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$324,:3,:6001",
407,"bucket0$416,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$325,:3,:6001",
408,"bucket0$417,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$326,:3,:6001",
409,"bucket0$418,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$327,:3,:6001",
410,"bucket0$419,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$328,:3,:6001",
411,"bucket0$420,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$329,:3,:6001",
412,"bucket0$421,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$330,:3,:6001",
413,"bucket0$422,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$331,:3,:6001",
414,"bucket0$423,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$332,:3,:6001",
415,"bucket0$424,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$333,:3,:6001",
416,"bucket0$425,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$334,:3,:6001",
417,"bucket0$426,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$335,:3,:6001",
418,"bucket0$427,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$336,:3,:6001",
419,"bucket0$428,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$337,:3,:6001",
420,"bucket0$429,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$338,:3,:6001",
421,"bucket0$430,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$339,:3,:6001",
422,"bucket0$431,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$340,:3,:6001",
423,"bucket0$432,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$341,:3,:6001",
424,"bucket0$433,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$342,:3,:6001",
425,"bucket0$434,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$343,:3,:6001",
426,"bucket0$435,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$344,:3,:6001",
427,"bucket0$436,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$345,:3,:6001",
428,"bucket0$437,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$346,:3,:6001",
429,"bucket0$438,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$347,:3,:6001",
430,"bucket0$439,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$348,:3,:6001",
431,"bucket1$62,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$45,:3,:6001",
432,"bucket0$440,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$349,:3,:6001",
433,"bucket0$441,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$350,:3,:6001",
434,"bucket0$442,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$351,:3,:6001",
435,"bucket0$443,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$352,:3,:6001",
436,"bucket1$63,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$46,:3,:6001",
437,"bucket0$444,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$353,:3,:6001",
438,"bucket0$445,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$354,:3,:6001",
439,"bucket2$51,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$37,:3,:6001",
440,"bucket0$446,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$355,:3,:6001",
441,"bucket0$447,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$356,:3,:6001",
442,"bucket0$448,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$357,:3,:6001",
443,"bucket2$52,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$38,:3,:6001",
444,"bucket0$449,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$358,:3,:6001",
445,"bucket0$450,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$359,:3,:6001",
446,"bucket1$64,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$47,:3,:6001",
447,"bucket2$53,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$39,:3,:6001",
448,"bucket2$54,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$40,:3,:6001",
449,"bucket0$451,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$360,:3,:6001",
450,"bucket0$452,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$361,:3,:6001",
451,"bucket2$55,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$41,:3,:6001",
452,"bucket0$453,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$362,:3,:6001",
453,"bucket0$454,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$363,:3,:6001",
454,"bucket0$455,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$364,:3,:6001",
455,"bucket0$456,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$365,:3,:6001",
456,"bucket0$457,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$366,:3,:6001",
457,"bucket2$56,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$42,:3,:6001",
458,"bucket0$458,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$367,:3,:6001",
459,"bucket0$459,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$368,:3,:6001",
460,"bucket0$460,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$369,:3,:6001",
461,"bucket2$57,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$43,:3,:6001",
462,"bucket0$461,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$370,:3,:6001",
463,"bucket1$65,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$48,:3,:6001",
464,"bucket0$462,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$371,:3,:6001",
465,"bucket0$463,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$372,:3,:6001",
466,"bucket0$464,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$373,:3,:6001",
467,"bucket0$465,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$374,:3,:6001",
468,"bucket0$466,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$375,:3,:6001",
469,"bucket0$467,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$376,:3,:6001",
470,"bucket0$468,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$377,:3,:6001",
471,"bucket0$469,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$378,:3,:6001",
472,"bucket0$470,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$379,:3,:6001",
473,"bucket2$58,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$44,:3,:6001",
474,"bucket0$471,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$380,:3,:6001",
475,"bucket0$472,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$381,:3,:6001",
476,"bucket0$473,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$382,:3,:6001",
477,"bucket0$474,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$383,:3,:6001",
478,"bucket1$66,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$49,:3,:6001",
479,"bucket0$475,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$384,:3,:6001",
480,"bucket0$476,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$385,:3,:6001",
481,"bucket2$59,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$45,:3,:6001",
482,"bucket0$477,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$386,:3,:6001",
483,"bucket0$478,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$387,:3,:6001",
484,"bucket0$479,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$388,:3,:6001",
485,"bucket0$480,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$389,:3,:6001",
486,"bucket2$60,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$46,:3,:6001",
487,"bucket1$67,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,"bucket1$50,:3,:6001",
488,"bucket0$481,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$390,:3,:6001",
489,"bucket0$482,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$391,:3,:6001",
490,"bucket0$483,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$392,:3,:6001",
491,"bucket0$484,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$393,:3,:6001",
492,"bucket0$485,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$394,:3,:6001",
493,"bucket0$486,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$395,:3,:6001",
494,"bucket2$61,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,"bucket2$47,:3,:6001",
495,"bucket0$487,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$396,:3,:6001",
496,"bucket0$488,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$397,:3,:6001",
497,"bucket0$489,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$398,:3,:6001",
498,"bucket0$490,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$399,:3,:6001",
499,"bucket0$491,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,"bucket0$400,:3,:6001",
500,"bucket0$492,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$401,:3,:6001",
501,"bucket0$493,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$402,:3,:6001",
502,"bucket0$494,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$403,:3,:6001",
503,"bucket0$495,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$404,:3,:6001",
504,"bucket0$496,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$405,:3,:6001",
505,"bucket0$497,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$406,:3,:6001",
506,"bucket0$498,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$407,:3,:6001",
507,"bucket0$499,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$408,:3,:6001",
508,"bucket0$500,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$409,:3,:6001",
509,"bucket0$501,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$410,:3,:6001",
510,"bucket0$502,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$411,:3,:6001",
511,"bucket0$503,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$412,:3,:6001",
512,"bucket1$68,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$51,:3,:6001",
513,"bucket0$504,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$413,:3,:6001",
514,"bucket0$505,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$414,:3,:6001",
515,"bucket0$506,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$415,:3,:6001",
516,"bucket0$507,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$416,:3,:6001",
517,"bucket0$508,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$417,:3,:6001",
518,"bucket0$509,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$418,:3,:6001",
519,"bucket2$62,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$48,:3,:6001",
520,"bucket0$510,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$419,:3,:6001",
521,"bucket0$511,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$420,:3,:6001",
522,"bucket1$69,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$52,:3,:6001",
523,"bucket0$512,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$421,:3,:6001",
524,"bucket0$513,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$422,:3,:6001",
525,"bucket0$514,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$423,:3,:6001",
526,"bucket0$515,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$424,:3,:6001",
527,"bucket0$516,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$425,:3,:6001",
528,"bucket0$517,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$426,:3,:6001",
529,"bucket0$518,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$427,:3,:6001",
530,"bucket0$519,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$428,:3,:6001",
531,"bucket0$520,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$429,:3,:6001",
532,"bucket1$70,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$53,:3,:6001",
533,"bucket0$521,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$430,:3,:6001",
534,"bucket2$63,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$49,:3,:6001",
535,"bucket0$522,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$431,:3,:6001",
536,"bucket0$523,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$432,:3,:6001",
537,"bucket0$524,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$433,:3,:6001",
538,"bucket0$525,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$434,:3,:6001",
539,"bucket0$526,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$435,:3,:6001",
540,"bucket0$527,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$436,:3,:6001",
541,"bucket0$528,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$437,:3,:6001",
542,"bucket2$64,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$50,:3,:6001",
543,"bucket0$529,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$438,:3,:6001",
544,"bucket0$530,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$439,:3,:6001",
545,"bucket1$71,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$54,:3,:6001",
546,"bucket0$531,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$440,:3,:6001",
547,"bucket0$532,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$441,:3,:6001",
548,"bucket0$533,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$442,:3,:6001",
549,"bucket0$534,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$443,:3,:6001",
550,"bucket0$535,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$444,:3,:6001",
551,"bucket0$536,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$445,:3,:6001",
552,"bucket0$537,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$446,:3,:6001",
553,"bucket0$538,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$447,:3,:6001",
554,"bucket0$539,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$448,:3,:6001",
555,"bucket0$540,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$449,:3,:6001",
556,"bucket0$541,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$450,:3,:6001",
557,"bucket0$542,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$451,:3,:6001",
558,"bucket2$65,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$51,:3,:6001",
559,"bucket1$72,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$55,:3,:6001",
560,"bucket0$543,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$452,:3,:6001",
561,"bucket0$544,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$453,:3,:6001",
562,"bucket0$545,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$454,:3,:6001",
563,"bucket0$546,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$455,:3,:6001",
564,"bucket0$547,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$456,:3,:6001",
565,"bucket2$66,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$52,:3,:6001",
566,"bucket0$548,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$457,:3,:6001",
567,"bucket0$549,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$458,:3,:6001",
568,"bucket0$550,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$459,:3,:6001",
569,"bucket0$551,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$460,:3,:6001",
