index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original,trace_chunk
2821,"bucket3$74,:3,:6001",2014-05-14T04:57:05.530000,MQ,IA2,,,,3000.0,3109.0,3000,100.0,ZNE,train,gold,"bucket3$199,:3,:6001",
2822,"bucket3$75,:3,:6001",2014-05-14T04:57:06.089900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$200,:3,:6001",
2823,"bucket3$76,:3,:6001",2014-05-14T07:28:16.879900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$201,:3,:6001",
2824,"bucket3$77,:3,:6001",2014-05-14T07:28:17.599900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$202,:3,:6001",
2825,"bucket3$78,:3,:6001",2014-05-14T07:28:17.619900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$203,:3,:6001",
2826,"bucket3$79,:3,:6001",2014-05-14T07:28:17.480000,MQ,IA2,,,,3000.0,3199.0,3000,100.0,ZNE,train,gold,"bucket3$204,:3,:6001",
2827,"bucket3$80,:3,:6001",2014-05-14T07:28:17.339900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$205,:3,:6001",
2828,"bucket5$377,:3,:6001",2014-05-14T07:28:45.909900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$266,:3,:6001",
2829,"bucket3$81,:3,:6001",2014-05-14T07:28:47.329900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$206,:3,:6001",
2830,"bucket4$398,:3,:6001",2014-05-14T07:28:45.499900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$292,:3,:6001",
2831,"bucket3$82,:3,:6001",2014-05-14T07:28:45.730000,MQ,IA2,,,,3000.0,3082.0,3000,100.0,ZNE,train,gold,"bucket3$207,:3,:6001",
2832,"bucket4$399,:3,:6001",2014-05-14T07:28:45.760000,MQ,SAM,,,,3000.0,3040.0,3000,100.0,ZNE,test,gold,"bucket4$293,:3,:6001",
2833,"bucket3$83,:3,:6001",2014-05-15T00:23:00.379900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$208,:3,:6001",
2834,"bucket3$84,:3,:6001",2014-05-15T00:22:59.799900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$209,:3,:6001",
2835,"bucket5$378,:3,:6001",2014-05-15T00:23:00.760000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$267,:3,:6001",
2836,"bucket3$85,:3,:6001",2014-05-15T00:22:55.700000,MQ,LAM,,,,3000.0,3245.0,3000,100.0,ZNE,train,gold,"bucket3$210,:3,:6001",
2837,"bucket3$86,:3,:6001",2014-05-15T02:04:00.239900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$211,:3,:6001",
2838,"bucket5$379,:3,:6001",2014-05-15T02:04:00.179900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$268,:3,:6001",
2839,"bucket3$87,:3,:6001",2014-05-15T02:04:00.399900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$212,:3,:6001",
2840,"bucket3$88,:3,:6001",2014-05-15T02:04:00.640000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$213,:3,:6001",
2841,"bucket3$89,:3,:6001",2014-05-15T02:04:00.720000,MQ,LAM,,,,3000.0,3096.0,3000,100.0,ZNE,train,gold,"bucket3$214,:3,:6001",
2842,"bucket4$400,:3,:6001",2014-05-15T02:04:00.689900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$294,:3,:6001",
2843,"bucket3$90,:3,:6001",2014-05-15T02:04:01.360000,MQ,SAM,,,,3000.0,3184.0,3000,100.0,ZNE,train,gold,"bucket3$215,:3,:6001",
2844,"bucket3$91,:3,:6001",2014-05-15T06:31:31.289900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$216,:3,:6001",
2845,"bucket3$92,:3,:6001",2014-05-15T06:31:34.410000,MQ,LAM,,,,3000.0,3015.0,3000,100.0,ZNE,train,gold,"bucket3$217,:3,:6001",
2846,"bucket4$401,:3,:6001",2014-05-15T06:31:28.869900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$295,:3,:6001",
2847,"bucket3$93,:3,:6001",2014-05-15T06:31:29.500000,MQ,SAM,,,,3000.0,3046.0,3000,100.0,ZNE,train,gold,"bucket3$218,:3,:6001",
2848,"bucket4$402,:3,:6001",2014-05-15T06:59:36.289900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$296,:3,:6001",
2849,"bucket3$94,:3,:6001",2014-05-15T06:59:35.899900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$219,:3,:6001",
2850,"bucket3$95,:3,:6001",2014-05-15T06:59:36.140000,MQ,IA2,,,,3000.0,3041.0,3000,100.0,ZNE,train,gold,"bucket3$220,:3,:6001",
2851,"bucket3$96,:3,:6001",2014-05-15T06:59:36.989900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$221,:3,:6001",
2852,"bucket4$403,:3,:6001",2014-05-15T06:59:36.460000,MQ,SAM,,,,3000.0,3037.0,3000,100.0,ZNE,test,gold,"bucket4$297,:3,:6001",
2853,"bucket5$380,:3,:6001",2014-05-15T08:04:37.220000,MQ,LAM,,,,3000.0,3007.0,3000,100.0,ZNE,dev,gold,"bucket2$269,:3,:6001",
2854,"bucket3$97,:3,:6001",2014-05-16T08:43:35.329900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$222,:3,:6001",
2855,"bucket4$404,:3,:6001",2014-05-16T08:43:31.929900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$298,:3,:6001",
2856,"bucket3$98,:3,:6001",2014-05-16T08:43:31.859900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$223,:3,:6001",
2857,"bucket3$99,:3,:6001",2014-05-16T08:43:33.160000,MQ,SAM,,,,3000.0,2999.0,3000,100.0,ZNE,train,gold,"bucket3$224,:3,:6001",
2858,"bucket3$100,:3,:6001",2014-05-16T11:01:51.579900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$225,:3,:6001",
2859,"bucket3$101,:3,:6001",2014-05-16T11:01:51.259900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$226,:3,:6001",
2860,"bucket3$102,:3,:6001",2014-05-16T11:01:51.259900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$227,:3,:6001",
2861,"bucket4$405,:3,:6001",2014-05-16T11:01:54.080000,MQ,IA2,,,,3000.0,3214.0,3000,100.0,ZNE,test,gold,"bucket4$299,:3,:6001",
2862,"bucket3$103,:3,:6001",2014-05-16T11:01:54.460000,MQ,LAM,,,,3000.0,3065.0,3000,100.0,ZNE,train,gold,"bucket3$228,:3,:6001",
2863,"bucket5$381,:3,:6001",2014-05-16T11:01:52.209900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$270,:3,:6001",
2864,"bucket3$104,:3,:6001",2014-05-16T11:06:33.889900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$229,:3,:6001",
2865,"bucket3$105,:3,:6001",2014-05-16T11:06:33.169900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$230,:3,:6001",
2866,"bucket3$106,:3,:6001",2014-05-16T11:06:32.769900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$231,:3,:6001",
2867,"bucket3$107,:3,:6001",2014-05-16T11:06:32.620000,MQ,LAM,,,,3000.0,3161.0,3000,100.0,ZNE,train,gold,"bucket3$232,:3,:6001",
2868,"bucket5$382,:3,:6001",2014-05-16T11:07:30.539900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$271,:3,:6001",
2869,"bucket3$108,:3,:6001",2014-05-16T11:07:29.419900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$233,:3,:6001",
2870,"bucket3$109,:3,:6001",2014-05-16T11:07:29.740000,MQ,IA2,,,,3000.0,3043.0,3000,100.0,ZNE,train,gold,"bucket3$234,:3,:6001",
2871,"bucket4$406,:3,:6001",2014-05-16T11:07:28.820000,MQ,LAM,,,,3000.0,3197.0,3000,100.0,ZNE,test,gold,"bucket4$300,:3,:6001",
2872,"bucket3$110,:3,:6001",2014-05-16T11:07:31.209900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$235,:3,:6001",
2873,"bucket5$383,:3,:6001",2014-05-16T11:07:29.420000,MQ,SAM,,,,3000.0,3012.0,3000,100.0,ZNE,dev,gold,"bucket2$272,:3,:6001",
2874,"bucket3$111,:3,:6001",2014-05-16T11:08:33.939900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$236,:3,:6001",
2875,"bucket3$112,:3,:6001",2014-05-16T11:08:33.459900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$237,:3,:6001",
2876,"bucket3$113,:3,:6001",2014-05-16T11:08:32.829900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$238,:3,:6001",
2877,"bucket3$114,:3,:6001",2014-05-16T11:08:33.460000,MQ,IA2,,,,3000.0,3134.0,3000,100.0,ZNE,train,gold,"bucket3$239,:3,:6001",
2878,"bucket5$384,:3,:6001",2014-05-16T11:08:32.650000,MQ,LAM,,,,3000.0,3141.0,3000,100.0,ZNE,dev,gold,"bucket2$273,:3,:6001",
2879,"bucket3$115,:3,:6001",2014-05-16T11:08:33.600000,MQ,SAM,,,,3000.0,3149.0,3000,100.0,ZNE,train,gold,"bucket3$240,:3,:6001",
2880,"bucket3$116,:3,:6001",2014-05-16T11:09:56.189900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$241,:3,:6001",
2881,"bucket3$117,:3,:6001",2014-05-16T11:09:58.579900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$242,:3,:6001",
2882,"bucket3$118,:3,:6001",2014-05-16T11:09:55.629900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$243,:3,:6001",
2883,"bucket3$119,:3,:6001",2014-05-16T11:09:54.600000,MQ,LAM,,,,3000.0,3169.0,3000,100.0,ZNE,train,gold,"bucket3$244,:3,:6001",
2884,"bucket3$120,:3,:6001",2014-05-16T11:09:58.080000,MQ,SAM,,,,3000.0,3021.0,3000,100.0,ZNE,train,gold,"bucket3$245,:3,:6001",
2885,"bucket3$121,:3,:6001",2014-05-16T11:11:18.439900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$246,:3,:6001",
2886,"bucket3$122,:3,:6001",2014-05-16T11:11:16.729900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$247,:3,:6001",
2887,"bucket3$123,:3,:6001",2014-05-16T11:11:16.520000,MQ,LAM,,,,3000.0,3346.0,3000,100.0,ZNE,train,gold,"bucket3$248,:3,:6001",
2888,"bucket4$407,:3,:6001",2014-05-16T11:11:17.530000,MQ,SAM,,,,3000.0,3046.0,3000,100.0,ZNE,test,gold,"bucket4$301,:3,:6001",
2889,"bucket3$124,:3,:6001",2014-05-16T11:12:15.319900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$249,:3,:6001",
2890,"bucket3$125,:3,:6001",2014-05-16T11:12:16.079900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$250,:3,:6001",
2891,"bucket3$126,:3,:6001",2014-05-16T11:12:15.279900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$251,:3,:6001",
2892,"bucket3$127,:3,:6001",2014-05-16T11:12:15.740000,MQ,LAM,,,,3000.0,3120.0,3000,100.0,ZNE,train,gold,"bucket3$252,:3,:6001",
2893,"bucket5$385,:3,:6001",2014-05-16T11:12:15.919900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$274,:3,:6001",
2894,"bucket3$128,:3,:6001",2014-05-16T11:16:03.309900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$253,:3,:6001",
2895,"bucket3$129,:3,:6001",2014-05-16T11:16:03.809900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$254,:3,:6001",
2896,"bucket3$130,:3,:6001",2014-05-16T11:16:04.270000,MQ,IA2,,,,3000.0,3018.0,3000,100.0,ZNE,train,gold,"bucket3$255,:3,:6001",
2897,"bucket3$131,:3,:6001",2014-05-16T11:16:03.660000,MQ,LAM,,,,3000.0,3085.0,3000,100.0,ZNE,train,gold,"bucket3$256,:3,:6001",
2898,"bucket3$132,:3,:6001",2014-05-16T11:16:32.689900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$257,:3,:6001",
2899,"bucket3$133,:3,:6001",2014-05-16T11:16:31.579900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$258,:3,:6001",
2900,"bucket3$134,:3,:6001",2014-05-16T11:16:32.100000,MQ,IA2,,,,3000.0,3004.0,3000,100.0,ZNE,train,gold,"bucket3$259,:3,:6001",
2901,"bucket4$408,:3,:6001",2014-05-16T11:16:31.250000,MQ,LAM,,,,3000.0,3037.0,3000,100.0,ZNE,test,gold,"bucket4$302,:3,:6001",
2902,"bucket3$135,:3,:6001",2014-05-16T11:16:31.640000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$260,:3,:6001",
2903,"bucket3$136,:3,:6001",2014-05-16T12:21:46.459900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$261,:3,:6001",
2904,"bucket3$137,:3,:6001",2014-05-16T12:21:44.869900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$262,:3,:6001",
2905,"bucket3$138,:3,:6001",2014-05-16T12:21:46.760000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$263,:3,:6001",
2906,"bucket3$139,:3,:6001",2014-05-16T12:21:44.660000,MQ,LAM,,,,3000.0,3122.0,3000,100.0,ZNE,train,gold,"bucket3$264,:3,:6001",
2907,"bucket3$140,:3,:6001",2014-05-16T12:30:33.569900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$265,:3,:6001",
2908,"bucket3$141,:3,:6001",2014-05-16T12:30:32.109900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$266,:3,:6001",
2909,"bucket3$142,:3,:6001",2014-05-16T12:30:32.290000,MQ,IA2,,,,3000.0,3215.0,3000,100.0,ZNE,train,gold,"bucket3$267,:3,:6001",
2910,"bucket3$143,:3,:6001",2014-05-16T12:30:33.410000,MQ,LAM,,,,3000.0,3051.0,3000,100.0,ZNE,train,gold,"bucket3$268,:3,:6001",
2911,"bucket3$144,:3,:6001",2014-05-16T12:30:32.569900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$269,:3,:6001",
2912,"bucket4$409,:3,:6001",2014-05-16T12:35:04.749900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$303,:3,:6001",
2913,"bucket4$410,:3,:6001",2014-05-16T12:35:05.159900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$304,:3,:6001",
2914,"bucket4$411,:3,:6001",2014-05-16T12:35:05.510000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$305,:3,:6001",
2915,"bucket3$145,:3,:6001",2014-05-16T12:35:04.840000,MQ,LAM,,,,3000.0,3087.0,3000,100.0,ZNE,train,gold,"bucket3$270,:3,:6001",
2916,"bucket3$146,:3,:6001",2014-05-16T12:35:04.839900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$271,:3,:6001",
2917,"bucket3$147,:3,:6001",2014-05-16T12:35:34.169900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$272,:3,:6001",
2918,"bucket3$148,:3,:6001",2014-05-16T12:35:31.559900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$273,:3,:6001",
2919,"bucket3$149,:3,:6001",2014-05-16T12:35:33.549900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$274,:3,:6001",
2920,"bucket3$150,:3,:6001",2014-05-16T12:35:33.800000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$275,:3,:6001",
2921,"bucket5$386,:3,:6001",2014-05-16T12:35:32.860000,MQ,LAM,,,,3000.0,3174.0,3000,100.0,ZNE,dev,gold,"bucket2$275,:3,:6001",
2922,"bucket3$151,:3,:6001",2014-05-16T12:35:32.970000,MQ,SAM,,,,3000.0,3047.0,3000,100.0,ZNE,train,gold,"bucket3$276,:3,:6001",
2923,"bucket3$152,:3,:6001",2014-05-16T13:11:00.229900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$277,:3,:6001",
2924,"bucket4$412,:3,:6001",2014-05-16T13:10:58.999900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$306,:3,:6001",
2925,"bucket3$153,:3,:6001",2014-05-16T13:10:59.299900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$278,:3,:6001",
2926,"bucket3$154,:3,:6001",2014-05-16T13:10:59.020000,MQ,IA2,,,,3000.0,3037.0,3000,100.0,ZNE,train,gold,"bucket3$279,:3,:6001",
2927,"bucket3$155,:3,:6001",2014-05-16T13:10:58.550000,MQ,LAM,,,,3000.0,3253.0,3000,100.0,ZNE,train,gold,"bucket3$280,:3,:6001",
2928,"bucket3$156,:3,:6001",2014-05-16T13:11:00.799900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$281,:3,:6001",
2929,"bucket4$413,:3,:6001",2014-05-16T13:10:59.600000,MQ,SAM,,,,3000.0,2995.0,3000,100.0,ZNE,test,gold,"bucket4$307,:3,:6001",
2930,"bucket3$157,:3,:6001",2014-05-16T13:14:13.789900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$282,:3,:6001",
2931,"bucket3$158,:3,:6001",2014-05-16T13:14:13.739900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$283,:3,:6001",
2932,"bucket3$159,:3,:6001",2014-05-16T13:14:13.289900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$284,:3,:6001",
2933,"bucket3$160,:3,:6001",2014-05-16T13:14:13.790000,MQ,IA2,,,,3000.0,3115.0,3000,100.0,ZNE,train,gold,"bucket3$285,:3,:6001",
2934,"bucket3$161,:3,:6001",2014-05-16T13:14:12.440000,MQ,LAM,,,,3000.0,3025.0,3000,100.0,ZNE,train,gold,"bucket3$286,:3,:6001",
2935,"bucket5$387,:3,:6001",2014-05-16T13:14:12.080000,MQ,SAM,,,,3000.0,3279.0,3000,100.0,ZNE,dev,gold,"bucket2$276,:3,:6001",
2936,"bucket5$388,:3,:6001",2014-05-16T13:16:37.809900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$277,:3,:6001",
2937,"bucket3$162,:3,:6001",2014-05-16T13:16:37.779900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$287,:3,:6001",
2938,"bucket3$163,:3,:6001",2014-05-16T13:16:37.489900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$288,:3,:6001",
2939,"bucket3$164,:3,:6001",2014-05-16T13:16:39.760000,MQ,IA2,,,,3000.0,3083.0,3000,100.0,ZNE,train,gold,"bucket3$289,:3,:6001",
2940,"bucket3$165,:3,:6001",2014-05-16T13:16:37.330000,MQ,LAM,,,,3000.0,3038.0,3000,100.0,ZNE,train,gold,"bucket3$290,:3,:6001",
2941,"bucket3$166,:3,:6001",2014-05-16T13:16:37.039900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$291,:3,:6001",
2942,"bucket3$167,:3,:6001",2014-05-16T13:17:07.719900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$292,:3,:6001",
2943,"bucket4$414,:3,:6001",2014-05-16T13:17:06.479900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$308,:3,:6001",
2944,"bucket3$168,:3,:6001",2014-05-16T13:17:06.839900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$293,:3,:6001",
2945,"bucket4$415,:3,:6001",2014-05-16T13:17:06.680000,MQ,IA2,,,,3000.0,3073.0,3000,100.0,ZNE,test,gold,"bucket4$309,:3,:6001",
2946,"bucket3$169,:3,:6001",2014-05-16T13:17:06.360000,MQ,LAM,,,,3000.0,3059.0,3000,100.0,ZNE,train,gold,"bucket3$294,:3,:6001",
2947,"bucket3$170,:3,:6001",2014-05-16T13:17:10.919900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$295,:3,:6001",
2948,"bucket3$171,:3,:6001",2014-05-16T13:37:35.189900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$296,:3,:6001",
2949,"bucket3$172,:3,:6001",2014-05-16T13:37:36.619900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$297,:3,:6001",
2950,"bucket5$389,:3,:6001",2014-05-16T13:37:34.069900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$278,:3,:6001",
2951,"bucket3$173,:3,:6001",2014-05-16T13:37:35.050000,MQ,IA2,,,,3000.0,3017.0,3000,100.0,ZNE,train,gold,"bucket3$298,:3,:6001",
2952,"bucket3$174,:3,:6001",2014-05-16T16:52:34.679900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$299,:3,:6001",
2953,"bucket3$175,:3,:6001",2014-05-16T16:52:35.299900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$300,:3,:6001",
2954,"bucket3$176,:3,:6001",2014-05-16T16:52:34.899900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$301,:3,:6001",
2955,"bucket4$416,:3,:6001",2014-05-16T16:52:34.610000,MQ,IA2,,,,3000.0,3246.0,3000,100.0,ZNE,test,gold,"bucket4$310,:3,:6001",
2956,"bucket5$390,:3,:6001",2014-05-16T16:52:34.930000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$279,:3,:6001",
2957,"bucket4$417,:3,:6001",2014-05-16T16:52:34.779900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$311,:3,:6001",
2958,"bucket3$177,:3,:6001",2014-05-16T16:53:04.559900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$302,:3,:6001",
2959,"bucket3$178,:3,:6001",2014-05-16T16:53:02.259900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$303,:3,:6001",
2960,"bucket3$179,:3,:6001",2014-05-16T16:53:04.370000,MQ,IA2,,,,3000.0,3021.0,3000,100.0,ZNE,train,gold,"bucket3$304,:3,:6001",
2961,"bucket3$180,:3,:6001",2014-05-16T16:53:03.270000,MQ,LAM,,,,3000.0,3240.0,3000,100.0,ZNE,train,gold,"bucket3$305,:3,:6001",
2962,"bucket3$181,:3,:6001",2014-05-16T16:53:03.350000,MQ,SAM,,,,3000.0,3040.0,3000,100.0,ZNE,train,gold,"bucket3$306,:3,:6001",
2963,"bucket3$182,:3,:6001",2014-05-16T16:55:11.309900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$307,:3,:6001",
2964,"bucket3$183,:3,:6001",2014-05-16T16:55:11.939900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$308,:3,:6001",
2965,"bucket3$184,:3,:6001",2014-05-16T16:55:11.430000,MQ,LAM,,,,3000.0,3015.0,3000,100.0,ZNE,train,gold,"bucket3$309,:3,:6001",
2966,"bucket5$391,:3,:6001",2014-05-16T16:55:14.630000,MQ,SAM,,,,3000.0,2972.0,3000,100.0,ZNE,dev,gold,"bucket2$280,:3,:6001",
2967,"bucket5$392,:3,:6001",2014-05-16T16:55:41.369900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$281,:3,:6001",
2968,"bucket3$185,:3,:6001",2014-05-16T16:55:40.369900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$310,:3,:6001",
2969,"bucket5$393,:3,:6001",2014-05-16T16:55:40.399900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$282,:3,:6001",
2970,"bucket3$186,:3,:6001",2014-05-16T16:55:40.610000,MQ,IA2,,,,3000.0,3071.0,3000,100.0,ZNE,train,gold,"bucket3$311,:3,:6001",
2971,"bucket3$187,:3,:6001",2014-05-16T16:55:39.850000,MQ,LAM,,,,3000.0,3056.0,3000,100.0,ZNE,train,gold,"bucket3$312,:3,:6001",
2972,"bucket3$188,:3,:6001",2014-05-16T16:55:44.649900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$313,:3,:6001",
2973,"bucket3$189,:3,:6001",2014-05-16T16:55:40.090000,MQ,SAM,,,,3000.0,3110.0,3000,100.0,ZNE,train,gold,"bucket3$314,:3,:6001",
2974,"bucket3$190,:3,:6001",2014-05-16T17:15:21.159900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$315,:3,:6001",
2975,"bucket3$191,:3,:6001",2014-05-16T17:15:25.849900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$316,:3,:6001",
2976,"bucket3$192,:3,:6001",2014-05-16T17:15:21.110000,MQ,IA2,,,,3000.0,3048.0,3000,100.0,ZNE,train,gold,"bucket3$317,:3,:6001",
2977,"bucket3$193,:3,:6001",2014-05-16T17:15:28.210000,MQ,LAM,,,,3000.0,3017.0,3000,100.0,ZNE,train,gold,"bucket3$318,:3,:6001",
2978,"bucket4$418,:3,:6001",2014-05-16T17:15:26.039900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$312,:3,:6001",
2979,"bucket3$194,:3,:6001",2014-05-16T17:15:24.310000,MQ,SAM,,,,3000.0,3129.0,3000,100.0,ZNE,train,gold,"bucket3$319,:3,:6001",
2980,"bucket4$419,:3,:6001",2014-05-16T17:28:42.749900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$313,:3,:6001",
2981,"bucket3$195,:3,:6001",2014-05-16T17:28:42.169900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$320,:3,:6001",
2982,"bucket3$196,:3,:6001",2014-05-16T17:28:41.719900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket3$321,:3,:6001",
