trace_name,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket0$436,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140308_105702
"bucket0$437,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140330_212719
"bucket2$50,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140528_180810
"bucket0$438,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140306_132608
"bucket0$439,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140321_090118
"bucket1$54,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140326_024428
"bucket0$440,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140517_081202
"bucket0$441,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140519_084737
"bucket0$442,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140526_055544
"bucket0$443,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140303_104853
"bucket0$444,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140320_101959
"bucket0$445,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140224_063903
"bucket0$446,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140402_225621
"bucket0$447,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140510_094626
"bucket0$448,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140429_011153
"bucket0$449,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140413_011317
"bucket0$450,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140312_043150
"bucket0$451,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140413_044250
"bucket2$51,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140305_071330
"bucket1$55,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140403_045010
"bucket0$452,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140403_013713
"bucket0$453,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140506_071021
"bucket0$454,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140329_230241
"bucket0$455,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140509_023815
"bucket0$456,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140527_214253
"bucket2$52,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140519_215621
"bucket0$457,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140508_074848
"bucket0$458,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140412_233939
"bucket0$459,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140327_144006
"bucket0$460,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140227_072054
"bucket0$461,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140520_223713
"bucket1$56,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140514_052352
"bucket0$462,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140302_031340
"bucket0$463,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140227_014228
"bucket0$464,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140305_222713
"bucket0$465,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140413_212338
"bucket0$466,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140516_200353
"bucket0$467,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140501_083715
"bucket0$468,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140524_003341
"bucket0$469,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140412_200740
"bucket0$470,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140225_074154
"bucket0$471,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140506_055357
"bucket0$472,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140416_000655
"bucket0$473,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140330_015226
"bucket2$53,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140507_112631
"bucket0$474,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140516_001546
"bucket2$54,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140421_010500
"bucket2$55,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140427_204117
"bucket1$57,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140406_200242
"bucket0$475,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140326_053206
"bucket0$476,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140322_193728
"bucket0$477,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140311_061342
"bucket0$478,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140317_023251
"bucket0$479,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140528_002501
"bucket1$58,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140530_071005
"bucket1$59,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140414_234757
"bucket0$480,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140421_010455
"bucket0$481,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140521_082645
"bucket0$482,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140414_205406
"bucket0$483,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140427_020119
"bucket0$484,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140408_162238
"bucket0$485,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140226_190405
"bucket0$486,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140406_004739
"bucket0$487,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140525_064844
"bucket0$488,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140320_011334
"bucket0$489,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140320_113808
"bucket2$56,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,MQ_BAM_NOISE_20140505_034754
"bucket1$60,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,MQ_BAM_NOISE_20140326_144009
"bucket0$490,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140309_060659
"bucket0$491,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140508_085001
"bucket0$492,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140525_114746
"bucket0$493,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140313_234306
"bucket0$494,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140318_115512
"bucket1$61,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,MQ_BAM_NOISE_20140530_015949
"bucket0$495,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140331_224732
"bucket0$496,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140525_110423
"bucket0$497,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140430_033953
"bucket0$498,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140510_233939
"bucket0$499,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140401_084735
"bucket0$500,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140316_022343
"bucket0$501,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140414_083917
"bucket0$502,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140331_034751
"bucket0$503,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140319_071431
"bucket2$57,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,MQ_BAM_NOISE_20140515_101234
"bucket1$62,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,MQ_BAM_NOISE_20140508_060309
"bucket0$504,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140315_110541
"bucket0$505,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140314_005416
"bucket0$506,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140427_080418
"bucket2$58,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,MQ_BAM_NOISE_20140422_143922
"bucket0$507,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140220_033038
"bucket0$508,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140306_165726
"bucket0$509,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140413_025513
"bucket1$63,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,MQ_BAM_NOISE_20140513_234210
"bucket0$510,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140302_024026
"bucket0$511,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140529_145024
"bucket2$59,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,MQ_BAM_NOISE_20140310_043259
"bucket0$512,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140228_053159
"bucket0$513,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140307_021346
"bucket2$60,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,MQ_BAM_NOISE_20140516_165435
"bucket0$514,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140424_033804
"bucket0$515,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140411_230700
"bucket0$516,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140408_040737
"bucket0$517,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140415_221309
"bucket0$518,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140317_070706
"bucket0$519,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140322_140238
"bucket0$520,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140525_112354
"bucket0$521,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140322_205732
"bucket0$522,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140517_121001
"bucket0$523,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140525_001741
"bucket0$524,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140305_112813
"bucket0$525,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140514_234512
"bucket0$526,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140504_053336
"bucket0$527,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140412_235617
"bucket0$528,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140310_040159
"bucket0$529,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140510_014236
"bucket0$530,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,MQ_BAM_NOISE_20140519_031234
"bucket1$64,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,MQ_BAM_NOISE_20140430_041108
