trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket1$367,:3,:6001",2014-04-13T15:10:37.670000,MQ,LAM,14.81292,-61.16314,1240.0,2064.0,2142.0,2064,100.0,ZNE,train,MQ_LAM_20140413_151058
"bucket1$368,:3,:6001",2014-04-13T15:10:26.609900,MQ,GBM,14.799451,-61.159276,800.0,3198.0,,3198,100.0,ZNE,train,MQ_GBM_20140413_151058
"bucket1$369,:3,:6001",2014-04-13T15:10:05.489900,MQ,BAM,14.8171,-61.1445,670.0,5352.0,,5352,100.0,ZNE,train,MQ_BAM_20140413_151059
"bucket0$47,:3,:6001",2014-04-13T15:10:39.349900,MQ,MLM,14.7846,-61.1786,370.0,1991.0,,1991,100.0,ZNE,dev,MQ_MLM_20140413_151059
"bucket2$42,:3,:6001",2014-04-13T15:10:05.900000,MQ,IA2,14.80307,-61.20515,289.0,5348.0,5431.0,5348,100.0,ZNE,test,MQ_IA2_20140413_151059
"bucket1$370,:3,:6001",2014-04-13T17:20:55.939900,MQ,GBM,14.799451,-61.159276,800.0,2854.0,,2854,100.0,ZNE,train,MQ_GBM_20140413_172124
"bucket1$371,:3,:6001",2014-04-13T17:20:56.690000,MQ,LAM,14.81292,-61.16314,1240.0,2878.0,2894.0,2878,100.0,ZNE,train,MQ_LAM_20140413_172125
"bucket2$43,:3,:6001",2014-04-13T17:20:44.079900,MQ,BAM,14.8171,-61.1445,670.0,4172.0,,4172,100.0,ZNE,test,MQ_BAM_20140413_172125
"bucket1$372,:3,:6001",2014-04-13T17:21:18.980000,MQ,IA2,14.80307,-61.20515,289.0,693.0,738.0,693,100.0,ZNE,train,MQ_IA2_20140413_172125
"bucket1$373,:3,:6001",2014-04-13T17:20:47.349900,MQ,MLM,14.7846,-61.1786,370.0,3926.0,,3926,100.0,ZNE,train,MQ_MLM_20140413_172126
"bucket1$374,:3,:6001",2014-04-13T18:59:32.590000,MQ,LAM,14.81292,-61.16314,1240.0,3273.0,3369.0,3273,100.0,ZNE,train,MQ_LAM_20140413_190005
"bucket1$375,:3,:6001",2014-04-13T18:59:56.799900,MQ,GBM,14.799451,-61.159276,800.0,877.0,,877,100.0,ZNE,train,MQ_GBM_20140413_190005
"bucket1$376,:3,:6001",2014-04-13T18:59:15.129900,MQ,BAM,14.8171,-61.1445,670.0,5085.0,,5085,100.0,ZNE,train,MQ_BAM_20140413_190005
"bucket1$377,:3,:6001",2014-04-13T18:59:26.260000,MQ,IA2,14.80307,-61.20515,289.0,3993.0,4079.0,3993,100.0,ZNE,train,MQ_IA2_20140413_190006
"bucket2$44,:3,:6001",2014-04-13T18:59:52.769900,MQ,MLM,14.7846,-61.1786,370.0,1342.0,,1342,100.0,ZNE,test,MQ_MLM_20140413_190006
"bucket1$378,:3,:6001",2014-04-13T19:44:06.910000,MQ,LAM,14.81292,-61.16314,1240.0,1627.0,1723.0,1627,100.0,ZNE,train,MQ_LAM_20140413_194423
"bucket1$379,:3,:6001",2014-04-13T19:43:37.859900,MQ,BAM,14.8171,-61.1445,670.0,4573.0,,4573,100.0,ZNE,train,MQ_BAM_20140413_194423
"bucket1$380,:3,:6001",2014-04-13T19:43:52.409900,MQ,GBM,14.799451,-61.159276,800.0,3125.0,,3125,100.0,ZNE,train,MQ_GBM_20140413_194423
"bucket1$381,:3,:6001",2014-04-13T19:44:14.190000,MQ,IA2,14.80307,-61.20515,289.0,953.0,1066.0,953,100.0,ZNE,train,MQ_IA2_20140413_194423
"bucket1$382,:3,:6001",2014-04-13T19:53:18.550000,MQ,LAM,14.81292,-61.16314,1240.0,1432.0,1650.0,1432,100.0,ZNE,train,MQ_LAM_20140413_195332
"bucket1$383,:3,:6001",2014-04-13T19:53:01.620000,MQ,IA2,14.80307,-61.20515,289.0,3125.0,3295.0,3125,100.0,ZNE,train,MQ_IA2_20140413_195332
"bucket1$384,:3,:6001",2014-04-13T19:52:43.209900,MQ,BAM,14.8171,-61.1445,670.0,5003.0,,5003,100.0,ZNE,train,MQ_BAM_20140413_195333
"bucket1$385,:3,:6001",2014-04-13T19:52:39.059900,MQ,GBM,14.799451,-61.159276,800.0,5424.0,,5424,100.0,ZNE,train,MQ_GBM_20140413_195333
"bucket1$386,:3,:6001",2014-04-13T19:52:48.330000,WI,SAM,14.84108,-61.1638,485.0,4518.0,4706.0,4518,100.0,ZNE,train,WI_SAM_20140413_195333
"bucket1$387,:3,:6001",2014-04-13T20:21:24.909900,MQ,GBM,14.799451,-61.159276,800.0,2236.0,,2236,100.0,ZNE,train,MQ_GBM_20140413_202147
"bucket1$388,:3,:6001",2014-04-13T20:21:07.560000,MQ,LAM,14.81292,-61.16314,1240.0,3972.0,4079.0,3972,100.0,ZNE,train,MQ_LAM_20140413_202147
"bucket0$48,:3,:6001",2014-04-13T20:21:27.520000,MQ,IA2,14.80307,-61.20515,289.0,1995.0,2140.0,1995,100.0,ZNE,dev,MQ_IA2_20140413_202147
"bucket1$389,:3,:6001",2014-04-13T20:21:25.529900,MQ,BAM,14.8171,-61.1445,670.0,2201.0,,2201,100.0,ZNE,train,MQ_BAM_20140413_202147
"bucket1$390,:3,:6001",2014-04-14T08:56:59.839900,MQ,BAM,14.8171,-61.1445,670.0,5168.0,,5168,100.0,ZNE,train,MQ_BAM_20140414_085751
"bucket1$391,:3,:6001",2014-04-14T08:57:31.530000,MQ,IA2,14.80307,-61.20515,289.0,2028.0,2053.0,2028,100.0,ZNE,train,MQ_IA2_20140414_085751
"bucket1$392,:3,:6001",2014-04-14T08:57:20.979900,MQ,GBM,14.799451,-61.159276,800.0,3086.0,,3086,100.0,ZNE,train,MQ_GBM_20140414_085751
"bucket2$45,:3,:6001",2014-04-14T08:57:38.600000,MQ,LAM,14.81292,-61.16314,1240.0,1361.0,1425.0,1361,100.0,ZNE,test,MQ_LAM_20140414_085752
"bucket1$393,:3,:6001",2014-04-16T02:16:04.689900,MQ,GBM,14.799451,-61.159276,800.0,5107.0,,5107,100.0,ZNE,train,MQ_GBM_20140416_021655
"bucket1$394,:3,:6001",2014-04-16T02:16:39.560000,MQ,LAM,14.81292,-61.16314,1240.0,1620.0,1673.0,1620,100.0,ZNE,train,MQ_LAM_20140416_021655
"bucket2$46,:3,:6001",2014-04-16T02:16:18.639900,MQ,BAM,14.8171,-61.1445,670.0,3750.0,,3750,100.0,ZNE,test,MQ_BAM_20140416_021656
"bucket1$395,:3,:6001",2014-04-16T02:16:39.129900,MQ,MLM,14.7846,-61.1786,370.0,1714.0,,1714,100.0,ZNE,train,MQ_MLM_20140416_021656
"bucket1$396,:3,:6001",2014-04-16T02:16:07.710000,MQ,IA2,14.80307,-61.20515,289.0,4865.0,4964.0,4865,100.0,ZNE,train,MQ_IA2_20140416_021656
"bucket1$397,:3,:6001",2014-04-16T07:46:45.639900,MQ,GBM,14.799451,-61.159276,800.0,5408.0,,5408,100.0,ZNE,train,MQ_GBM_20140416_074739
"bucket1$398,:3,:6001",2014-04-16T07:46:57.930000,MQ,LAM,14.81292,-61.16314,1240.0,4183.0,4285.0,4183,100.0,ZNE,train,MQ_LAM_20140416_074739
"bucket1$399,:3,:6001",2014-04-16T07:46:51.829900,MQ,BAM,14.8171,-61.1445,670.0,4824.0,,4824,100.0,ZNE,train,MQ_BAM_20140416_074740
"bucket1$400,:3,:6001",2014-04-16T07:47:10.910000,MQ,IA2,14.80307,-61.20515,289.0,2933.0,3037.0,2933,100.0,ZNE,train,MQ_IA2_20140416_074740
"bucket1$401,:3,:6001",2014-04-21T00:45:21.010000,MQ,LAM,14.81292,-61.16314,1240.0,1917.0,,1917,100.0,ZNE,train,MQ_LAM_20140421_004540
"bucket1$402,:3,:6001",2014-04-21T00:45:28.819900,MQ,GBM,14.799451,-61.159276,800.0,1136.0,,1136,100.0,ZNE,train,MQ_GBM_20140421_004540
"bucket1$403,:3,:6001",2014-04-21T00:45:18.710000,MQ,IA2,14.80307,-61.20515,289.0,2166.0,2303.0,2166,100.0,ZNE,train,MQ_IA2_20140421_004540
"bucket1$404,:3,:6001",2014-04-21T00:58:33.899900,MQ,GBM,14.799451,-61.159276,800.0,761.0,,761,100.0,ZNE,train,MQ_GBM_20140421_005841
"bucket1$405,:3,:6001",2014-04-21T00:57:50.870000,MQ,LAM,14.81292,-61.16314,1240.0,5075.0,5136.0,5075,100.0,ZNE,train,MQ_LAM_20140421_005841
"bucket0$49,:3,:6001",2014-04-21T00:57:48.059900,MQ,BAM,14.8171,-61.1445,670.0,5385.0,,5385,100.0,ZNE,dev,MQ_BAM_20140421_005841
"bucket1$406,:3,:6001",2014-04-21T00:58:04.860000,MQ,IA2,14.80307,-61.20515,289.0,3732.0,3836.0,3732,100.0,ZNE,train,MQ_IA2_20140421_005842
"bucket1$407,:3,:6001",2014-04-21T08:15:49.849900,MQ,BAM,14.8171,-61.1445,670.0,2435.0,,2435,100.0,ZNE,train,MQ_BAM_20140421_081614
"bucket1$408,:3,:6001",2014-04-21T08:15:55.200000,MQ,LAM,14.81292,-61.16314,1240.0,1961.0,2046.0,1961,100.0,ZNE,train,MQ_LAM_20140421_081614
"bucket0$50,:3,:6001",2014-04-21T08:15:36.769900,MQ,GBM,14.799451,-61.159276,800.0,3812.0,,3812,100.0,ZNE,dev,MQ_GBM_20140421_081614
"bucket1$409,:3,:6001",2014-04-22T13:29:00.289900,MQ,GBM,14.799451,-61.159276,800.0,3786.0,,3786,100.0,ZNE,train,MQ_GBM_20140422_132938
"bucket1$410,:3,:6001",2014-04-22T13:28:52.640000,MQ,LAM,14.81292,-61.16314,1240.0,4553.0,4578.0,4553,100.0,ZNE,train,MQ_LAM_20140422_132938
"bucket1$411,:3,:6001",2014-04-22T13:28:46.929900,MQ,BAM,14.8171,-61.1445,670.0,5163.0,,5163,100.0,ZNE,train,MQ_BAM_20140422_132938
"bucket2$47,:3,:6001",2014-04-22T13:29:07.459900,MQ,CPM,14.8168,-61.2074,242.0,3161.0,,3161,100.0,ZNE,test,MQ_CPM_20140422_132939
"bucket1$412,:3,:6001",2014-04-22T13:29:15.860000,WI,SAM,14.84108,-61.1638,485.0,2335.0,2386.0,2335,100.0,ZNE,train,WI_SAM_20140422_132939
"bucket1$413,:3,:6001",2014-04-22T13:31:22.330000,MQ,LAM,14.81292,-61.16314,1240.0,4856.0,4943.0,4856,100.0,ZNE,train,MQ_LAM_20140422_133210
"bucket1$414,:3,:6001",2014-04-22T13:31:20.749900,MQ,GBM,14.799451,-61.159276,800.0,5041.0,,5041,100.0,ZNE,train,MQ_GBM_20140422_133211
"bucket1$415,:3,:6001",2014-04-22T13:31:37.299900,MQ,BAM,14.8171,-61.1445,670.0,3453.0,,3453,100.0,ZNE,train,MQ_BAM_20140422_133211
"bucket1$416,:3,:6001",2014-04-22T13:49:37.829900,MQ,GBM,14.799451,-61.159276,800.0,1560.0,,1560,100.0,ZNE,train,MQ_GBM_20140422_134953
"bucket1$417,:3,:6001",2014-04-22T13:49:47.220000,MQ,LAM,14.81292,-61.16314,1240.0,627.0,690.0,627,100.0,ZNE,train,MQ_LAM_20140422_134953
"bucket1$418,:3,:6001",2014-04-22T13:49:32.209900,MQ,BAM,14.8171,-61.1445,670.0,2162.0,,2162,100.0,ZNE,train,MQ_BAM_20140422_134953
"bucket1$419,:3,:6001",2014-04-22T18:03:53.310000,MQ,LAM,14.81292,-61.16314,1240.0,4231.0,4300.0,4231,100.0,ZNE,train,MQ_LAM_20140422_180435
"bucket1$420,:3,:6001",2014-04-22T18:04:03.939900,MQ,GBM,14.799451,-61.159276,800.0,3168.0,,3168,100.0,ZNE,train,MQ_GBM_20140422_180435
"bucket1$421,:3,:6001",2014-04-22T18:04:13.219900,MQ,BAM,14.8171,-61.1445,670.0,2274.0,,2274,100.0,ZNE,train,MQ_BAM_20140422_180435
"bucket1$422,:3,:6001",2014-04-22T18:04:04.970000,MQ,IA2,14.80307,-61.20515,289.0,3117.0,3207.0,3117,100.0,ZNE,train,MQ_IA2_20140422_180436
"bucket1$423,:3,:6001",2014-04-22T21:30:25.109900,MQ,GBM,14.799451,-61.159276,800.0,2340.0,,2340,100.0,ZNE,train,MQ_GBM_20140422_213048
"bucket1$424,:3,:6001",2014-04-22T21:30:14.609900,MQ,BAM,14.8171,-61.1445,670.0,3418.0,,3418,100.0,ZNE,train,MQ_BAM_20140422_213048
"bucket2$48,:3,:6001",2014-04-22T21:29:57.610000,MQ,LAM,14.81292,-61.16314,1240.0,5163.0,5223.0,5163,100.0,ZNE,test,MQ_LAM_20140422_213049
"bucket2$49,:3,:6001",2014-04-22T21:30:01.319900,MQ,MLM,14.7846,-61.1786,370.0,4842.0,,4842,100.0,ZNE,test,MQ_MLM_20140422_213049
"bucket1$425,:3,:6001",2014-04-22T22:35:59.179900,MQ,GBM,14.799451,-61.159276,800.0,2142.0,,2142,100.0,ZNE,train,MQ_GBM_20140422_223620
"bucket1$426,:3,:6001",2014-04-22T22:36:07.850000,MQ,LAM,14.81292,-61.16314,1240.0,1293.0,1370.0,1293,100.0,ZNE,train,MQ_LAM_20140422_223620
"bucket1$427,:3,:6001",2014-04-22T22:36:11.929900,MQ,BAM,14.8171,-61.1445,670.0,903.0,,903,100.0,ZNE,train,MQ_BAM_20140422_223620
"bucket1$428,:3,:6001",2014-04-22T22:36:01.920000,MQ,IA2,14.80307,-61.20515,289.0,1932.0,2047.0,1932,100.0,ZNE,train,MQ_IA2_20140422_223621
"bucket1$429,:3,:6001",2014-04-22T22:35:59.859900,MQ,CPM,14.8168,-61.2074,242.0,2167.0,,2167,100.0,ZNE,train,MQ_CPM_20140422_223621
"bucket1$430,:3,:6001",2014-04-22T23:16:28.939900,MQ,GBM,14.799451,-61.159276,800.0,800.0,,800,100.0,ZNE,train,MQ_GBM_20140422_231636
"bucket0$51,:3,:6001",2014-04-22T23:15:58.660000,MQ,LAM,14.81292,-61.16314,1240.0,3834.0,3889.0,3834,100.0,ZNE,dev,MQ_LAM_20140422_231637
"bucket1$431,:3,:6001",2014-04-22T23:16:05.410000,MQ,IA2,14.80307,-61.20515,289.0,3181.0,3315.0,3181,100.0,ZNE,train,MQ_IA2_20140422_231637
"bucket1$432,:3,:6001",2014-04-22T23:15:58.999900,MQ,BAM,14.8171,-61.1445,670.0,3834.0,,3834,100.0,ZNE,train,MQ_BAM_20140422_231637
"bucket0$52,:3,:6001",2014-04-22T23:15:52.179900,MQ,CPM,14.8168,-61.2074,242.0,4568.0,,4568,100.0,ZNE,dev,MQ_CPM_20140422_231637
"bucket1$433,:3,:6001",2014-04-23T18:09:10.780000,MQ,LAM,14.81292,-61.16314,1240.0,4433.0,4527.0,4433,100.0,ZNE,train,MQ_LAM_20140423_180955
"bucket1$434,:3,:6001",2014-04-23T18:09:22.929900,MQ,GBM,14.799451,-61.159276,800.0,3230.0,,3230,100.0,ZNE,train,MQ_GBM_20140423_180955
"bucket1$435,:3,:6001",2014-04-23T18:09:17.839900,MQ,BAM,14.8171,-61.1445,670.0,3776.0,,3776,100.0,ZNE,train,MQ_BAM_20140423_180955
"bucket1$436,:3,:6001",2014-04-23T21:00:39.090000,MQ,LAM,14.81292,-61.16314,1240.0,4852.0,4888.0,4852,100.0,ZNE,train,MQ_LAM_20140423_210127
"bucket1$437,:3,:6001",2014-04-23T21:01:20.379900,MQ,GBM,14.799451,-61.159276,800.0,726.0,,726,100.0,ZNE,train,MQ_GBM_20140423_210127
"bucket1$438,:3,:6001",2014-04-23T21:01:16.849900,MQ,BAM,14.8171,-61.1445,670.0,1111.0,,1111,100.0,ZNE,train,MQ_BAM_20140423_210127
"bucket1$439,:3,:6001",2014-04-23T21:00:59.249900,MQ,MLM,14.7846,-61.1786,370.0,2933.0,,2933,100.0,ZNE,train,MQ_MLM_20140423_210128
"bucket1$440,:3,:6001",2014-04-23T21:01:17.940000,MQ,IA2,14.80307,-61.20515,289.0,,1111.0,1111,100.0,ZNE,train,MQ_IA2_20140423_210129
"bucket1$441,:3,:6001",2014-04-23T23:12:39.090000,MQ,LAM,14.81292,-61.16314,1240.0,3729.0,,3729,100.0,ZNE,train,MQ_LAM_20140423_231316
"bucket0$53,:3,:6001",2014-04-23T23:13:08.349900,MQ,GBM,14.799451,-61.159276,800.0,827.0,,827,100.0,ZNE,dev,MQ_GBM_20140423_231316
"bucket0$54,:3,:6001",2014-04-23T23:12:24.360000,MQ,IA2,14.80307,-61.20515,289.0,5226.0,5384.0,5226,100.0,ZNE,dev,MQ_IA2_20140423_231316
"bucket1$442,:3,:6001",2014-04-23T23:12:38.499900,MQ,BAM,14.8171,-61.1445,670.0,3838.0,,3838,100.0,ZNE,train,MQ_BAM_20140423_231316
"bucket1$443,:3,:6001",2014-04-23T23:13:02.249900,MQ,MLM,14.7846,-61.1786,370.0,1551.0,,1551,100.0,ZNE,train,MQ_MLM_20140423_231317
"bucket1$444,:3,:6001",2014-04-23T23:36:43.369900,MQ,GBM,14.799451,-61.159276,800.0,3715.0,,3715,100.0,ZNE,train,MQ_GBM_20140423_233720
"bucket1$445,:3,:6001",2014-04-23T23:36:53.229900,MQ,BAM,14.8171,-61.1445,670.0,2751.0,,2751,100.0,ZNE,train,MQ_BAM_20140423_233720
"bucket1$446,:3,:6001",2014-04-23T23:37:13.620000,MQ,IA2,14.80307,-61.20515,289.0,751.0,845.0,751,100.0,ZNE,train,MQ_IA2_20140423_233721
"bucket1$447,:3,:6001",2014-04-23T23:48:11.870000,MQ,LAM,14.81292,-61.16314,1240.0,2243.0,2375.0,2243,100.0,ZNE,train,MQ_LAM_20140423_234834
"bucket2$50,:3,:6001",2014-04-23T23:47:39.689900,MQ,GBM,14.799451,-61.159276,800.0,5462.0,,5462,100.0,ZNE,test,MQ_GBM_20140423_234834
"bucket1$448,:3,:6001",2014-04-23T23:47:55.109900,MQ,MLM,14.7846,-61.1786,370.0,3982.0,,3982,100.0,ZNE,train,MQ_MLM_20140423_234834
"bucket2$51,:3,:6001",2014-04-23T23:48:15.559900,MQ,CPM,14.8168,-61.2074,242.0,1986.0,,1986,100.0,ZNE,test,MQ_CPM_20140423_234835
"bucket1$449,:3,:6001",2014-04-23T23:47:52.610000,MQ,IA2,14.80307,-61.20515,289.0,4311.0,4340.0,4311,100.0,ZNE,train,MQ_IA2_20140423_234835
"bucket2$52,:3,:6001",2014-04-23T23:48:06.499900,MQ,BAM,14.8171,-61.1445,670.0,2923.0,,2923,100.0,ZNE,test,MQ_BAM_20140423_234835
"bucket1$450,:3,:6001",2014-04-24T02:05:54.609900,MQ,GBM,14.799451,-61.159276,800.0,2474.0,,2474,100.0,ZNE,train,MQ_GBM_20140424_020619
"bucket1$451,:3,:6001",2014-04-24T02:06:11.260000,MQ,LAM,14.81292,-61.16314,1240.0,823.0,954.0,823,100.0,ZNE,train,MQ_LAM_20140424_020619
"bucket1$452,:3,:6001",2014-04-24T02:05:26.980000,MQ,IA2,14.80307,-61.20515,289.0,5292.0,5404.0,5292,100.0,ZNE,train,MQ_IA2_20140424_020619
"bucket1$453,:3,:6001",2014-04-24T02:05:44.919900,MQ,BAM,14.8171,-61.1445,670.0,3498.0,,3498,100.0,ZNE,train,MQ_BAM_20140424_020619
"bucket1$454,:3,:6001",2014-04-24T06:38:09.569900,MQ,GBM,14.799451,-61.159276,800.0,5032.0,,5032,100.0,ZNE,train,MQ_GBM_20140424_063859
"bucket0$55,:3,:6001",2014-04-24T06:38:35.360000,MQ,LAM,14.81292,-61.16314,1240.0,2457.0,2551.0,2457,100.0,ZNE,dev,MQ_LAM_20140424_063859
"bucket1$455,:3,:6001",2014-04-24T06:38:12.989900,MQ,MLM,14.7846,-61.1786,370.0,4716.0,,4716,100.0,ZNE,train,MQ_MLM_20140424_063900
"bucket2$53,:3,:6001",2014-04-24T06:38:05.729900,MQ,BAM,14.8171,-61.1445,670.0,5452.0,,5452,100.0,ZNE,test,MQ_BAM_20140424_063900
"bucket2$54,:3,:6001",2014-04-24T06:38:35.650000,MQ,IA2,14.80307,-61.20515,289.0,2485.0,2579.0,2485,100.0,ZNE,test,MQ_IA2_20140424_063900
"bucket1$456,:3,:6001",2014-04-24T06:42:41.789900,MQ,GBM,14.799451,-61.159276,800.0,709.0,,709,100.0,ZNE,train,MQ_GBM_20140424_064248
"bucket1$457,:3,:6001",2014-04-24T06:42:40.220000,MQ,LAM,14.81292,-61.16314,1240.0,869.0,,869,100.0,ZNE,train,MQ_LAM_20140424_064248
"bucket1$458,:3,:6001",2014-04-24T06:41:58.260000,WI,SAM,14.84108,-61.1638,485.0,5085.0,,5085,100.0,ZNE,train,WI_SAM_20140424_064249
"bucket1$459,:3,:6001",2014-04-24T06:42:42.449900,MQ,BAM,14.8171,-61.1445,670.0,681.0,,681,100.0,ZNE,train,MQ_BAM_20140424_064249
"bucket1$460,:3,:6001",2014-04-24T17:59:41.389900,MQ,GBM,14.799451,-61.159276,800.0,933.0,,933,100.0,ZNE,train,MQ_GBM_20140424_175950
"bucket1$461,:3,:6001",2014-04-24T17:59:01.180000,MQ,LAM,14.81292,-61.16314,1240.0,4967.0,5005.0,4967,100.0,ZNE,train,MQ_LAM_20140424_175950
"bucket1$462,:3,:6001",2014-04-24T17:59:04.799900,MQ,CPM,14.8168,-61.2074,242.0,4610.0,,4610,100.0,ZNE,train,MQ_CPM_20140424_175950
"bucket1$463,:3,:6001",2014-04-24T17:58:56.319900,MQ,BAM,14.8171,-61.1445,670.0,5470.0,,5470,100.0,ZNE,train,MQ_BAM_20140424_175951
"bucket1$464,:3,:6001",2014-04-25T12:09:02.290000,MQ,LAM,14.81292,-61.16314,1240.0,5033.0,5243.0,5033,100.0,ZNE,train,MQ_LAM_20140425_120952
"bucket1$465,:3,:6001",2014-04-25T12:09:19.479900,MQ,GBM,14.799451,-61.159276,800.0,3354.0,,3354,100.0,ZNE,train,MQ_GBM_20140425_120953
"bucket1$466,:3,:6001",2014-04-25T12:09:18.419900,MQ,BAM,14.8171,-61.1445,670.0,,3476.0,3476,100.0,ZNE,train,MQ_BAM_20140425_120953
"bucket1$467,:3,:6001",2014-04-25T12:09:46.560000,MQ,IA2,14.80307,-61.20515,289.0,771.0,937.0,771,100.0,ZNE,train,MQ_IA2_20140425_120954
"bucket0$56,:3,:6001",2014-04-25T12:09:00.169900,MQ,CPM,14.8168,-61.2074,242.0,5490.0,,5490,100.0,ZNE,dev,MQ_CPM_20140425_120955
"bucket2$55,:3,:6001",2014-04-28T07:07:41.159900,MQ,BAM,14.8171,-61.1445,670.0,3046.0,,3046,100.0,ZNE,test,MQ_BAM_20140428_070811
"bucket1$468,:3,:6001",2014-04-28T07:08:06.199900,MQ,GBM,14.799451,-61.159276,800.0,581.0,,581,100.0,ZNE,train,MQ_GBM_20140428_070812
"bucket1$469,:3,:6001",2014-04-28T07:07:20.270000,MQ,IA2,14.80307,-61.20515,289.0,5187.0,5278.0,5187,100.0,ZNE,train,MQ_IA2_20140428_070812
"bucket2$56,:3,:6001",2014-04-28T07:07:55.360000,MQ,LAM,14.81292,-61.16314,1240.0,1684.0,1765.0,1684,100.0,ZNE,test,MQ_LAM_20140428_070812
"bucket1$470,:3,:6001",2014-04-28T21:28:48.430000,MQ,LAM,14.81292,-61.16314,1240.0,887.0,935.0,887,100.0,ZNE,train,MQ_LAM_20140428_212857
"bucket0$57,:3,:6001",2014-04-28T21:28:06.209900,MQ,GBM,14.799451,-61.159276,800.0,5133.0,,5133,100.0,ZNE,dev,MQ_GBM_20140428_212857
"bucket1$471,:3,:6001",2014-04-28T21:28:13.039900,MQ,BAM,14.8171,-61.1445,670.0,4468.0,,4468,100.0,ZNE,train,MQ_BAM_20140428_212857
"bucket1$472,:3,:6001",2014-04-28T23:09:45.600000,MQ,LAM,14.81292,-61.16314,1240.0,4070.0,4130.0,4070,100.0,ZNE,train,MQ_LAM_20140428_231026
"bucket1$473,:3,:6001",2014-04-28T23:09:35.279900,MQ,GBM,14.799451,-61.159276,800.0,5107.0,,5107,100.0,ZNE,train,MQ_GBM_20140428_231026
"bucket1$474,:3,:6001",2014-04-28T23:09:52.109900,MQ,BAM,14.8171,-61.1445,670.0,3458.0,,3458,100.0,ZNE,train,MQ_BAM_20140428_231026
"bucket1$475,:3,:6001",2014-04-28T23:09:50.449900,MQ,MLM,14.7846,-61.1786,370.0,3638.0,,3638,100.0,ZNE,train,MQ_MLM_20140428_231026
"bucket1$476,:3,:6001",2014-04-28T23:09:37.870000,MQ,IA2,14.80307,-61.20515,289.0,4906.0,4999.0,4906,100.0,ZNE,train,MQ_IA2_20140428_231026
"bucket1$477,:3,:6001",2014-04-28T23:10:12.979900,MQ,CPM,14.8168,-61.2074,242.0,1410.0,,1410,100.0,ZNE,train,MQ_CPM_20140428_231027
"bucket2$57,:3,:6001",2014-05-02T13:53:54.660000,MQ,LAM,14.81292,-61.16314,1240.0,1695.0,1778.0,1695,100.0,ZNE,test,MQ_LAM_20140502_135411
"bucket1$478,:3,:6001",2014-05-02T13:53:55.909900,MQ,GBM,14.799451,-61.159276,800.0,1612.0,,1612,100.0,ZNE,train,MQ_GBM_20140502_135412
"bucket1$479,:3,:6001",2014-05-02T13:54:00.980000,MQ,IA2,14.80307,-61.20515,289.0,1144.0,1247.0,1144,100.0,ZNE,train,MQ_IA2_20140502_135412
"bucket1$480,:3,:6001",2014-05-02T13:54:04.439900,MQ,CPM,14.8168,-61.2074,242.0,829.0,,829,100.0,ZNE,train,MQ_CPM_20140502_135412
"bucket2$58,:3,:6001",2014-05-02T13:53:20.809900,MQ,MLM,14.7846,-61.1786,370.0,5199.0,,5199,100.0,ZNE,test,MQ_MLM_20140502_135412
"bucket1$481,:3,:6001",2014-05-02T13:53:36.259900,MQ,BAM,14.8171,-61.1445,670.0,3662.0,,3662,100.0,ZNE,train,MQ_BAM_20140502_135412
"bucket1$482,:3,:6001",2014-05-02T14:53:57.979900,MQ,GBM,14.799451,-61.159276,800.0,4309.0,,4309,100.0,ZNE,train,MQ_GBM_20140502_145441
"bucket1$483,:3,:6001",2014-05-02T14:54:33.580000,MQ,LAM,14.81292,-61.16314,1240.0,751.0,811.0,751,100.0,ZNE,train,MQ_LAM_20140502_145441
"bucket0$58,:3,:6001",2014-05-02T14:54:32.339900,MQ,BAM,14.8171,-61.1445,670.0,919.0,,919,100.0,ZNE,dev,MQ_BAM_20140502_145441
"bucket1$484,:3,:6001",2014-05-02T14:54:27.120000,MQ,IA2,14.80307,-61.20515,289.0,1462.0,1545.0,1462,100.0,ZNE,train,MQ_IA2_20140502_145441
"bucket0$59,:3,:6001",2014-05-02T14:53:51.849900,MQ,CPM,14.8168,-61.2074,242.0,5036.0,,5036,100.0,ZNE,dev,MQ_CPM_20140502_145442
"bucket1$485,:3,:6001",2014-05-02T14:54:21.200000,MQ,LAM,14.81292,-61.16314,1240.0,4863.0,5151.0,4863,100.0,ZNE,train,MQ_LAM_20140502_145509
"bucket1$486,:3,:6001",2014-05-02T14:54:39.730000,MQ,IA2,14.80307,-61.20515,289.0,3036.0,3386.0,3036,100.0,ZNE,train,MQ_IA2_20140502_145510
"bucket1$487,:3,:6001",2014-05-02T14:54:44.049900,MQ,BAM,14.8171,-61.1445,670.0,2636.0,,2636,100.0,ZNE,train,MQ_BAM_20140502_145510
"bucket1$488,:3,:6001",2014-05-02T14:54:28.369900,MQ,GBM,14.799451,-61.159276,800.0,4233.0,,4233,100.0,ZNE,train,MQ_GBM_20140502_145510
"bucket1$489,:3,:6001",2014-05-02T16:10:43.809900,MQ,GBM,14.799451,-61.159276,800.0,4718.0,,4718,100.0,ZNE,train,MQ_GBM_20140502_161130
