trace_name,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket0$441,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140526_073700
"bucket0$442,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140510_033000
"bucket0$443,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140324_031900
"bucket0$444,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140428_141300
"bucket0$445,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140402_002600
"bucket0$446,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140301_225200
"bucket0$447,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140521_030600
"bucket0$448,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140530_101800
"bucket1$64,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140518_073200
"bucket2$56,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140311_234100
"bucket0$449,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140417_101900
"bucket0$450,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140403_025400
"bucket0$451,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140420_192700
"bucket2$57,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140308_191900
"bucket2$58,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140525_034300
"bucket0$452,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140304_060800
"bucket2$59,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140418_210900
"bucket0$453,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140227_085600
"bucket0$454,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140312_095700
"bucket0$455,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140530_062800
"bucket0$456,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140524_221400
"bucket0$457,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140315_085000
"bucket0$458,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140407_213700
"bucket0$459,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140225_150800
"bucket0$460,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140304_063900
"bucket0$461,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140412_073600
"bucket0$462,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140505_002700
"bucket0$463,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140224_183200
"bucket0$464,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140521_045500
"bucket0$465,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140412_082000
"bucket1$65,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140314_213600
"bucket1$66,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140223_154800
"bucket2$60,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140305_002100
"bucket0$466,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140519_181400
"bucket0$467,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140411_113800
"bucket0$468,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140426_051000
"bucket0$469,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140429_030600
"bucket0$470,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140506_020300
"bucket2$61,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140324_201100
"bucket0$471,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140428_031400
"bucket0$472,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140425_200800
"bucket2$62,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140424_162900
"bucket1$67,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140512_054500
"bucket0$473,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140227_215700
"bucket0$474,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140403_095300
"bucket0$475,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140226_013300
"bucket2$63,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140529_022900
"bucket0$476,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140421_125400
"bucket2$64,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140220_033100
"bucket2$65,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140306_074400
"bucket0$477,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140510_001700
"bucket0$478,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140406_054600
"bucket0$479,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140422_220800
"bucket0$480,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140529_070400
"bucket0$481,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140509_085900
"bucket0$482,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140227_120000
"bucket0$483,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140525_110800
"bucket1$68,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140416_205400
"bucket0$484,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140312_224500
"bucket0$485,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140228_194800
"bucket0$486,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140312_152800
"bucket0$487,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140520_101200
"bucket0$488,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140413_062400
"bucket0$489,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140422_024900
"bucket0$490,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140319_081800
"bucket0$491,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140306_002200
"bucket0$492,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140416_174900
"bucket1$69,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140512_032800
"bucket0$493,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140403_095300
"bucket1$70,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140511_201500
"bucket0$494,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140412_083200
"bucket0$495,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140227_050200
"bucket2$66,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140411_020300
"bucket0$496,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140416_062300
"bucket0$497,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140416_212600
"bucket0$498,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140510_030000
"bucket1$71,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140309_232800
"bucket0$499,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140506_200500
"bucket0$500,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140416_205400
"bucket0$501,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140425_023800
"bucket1$72,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140315_231600
"bucket0$502,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140331_063800
"bucket0$503,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140312_230300
"bucket0$504,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140304_045000
"bucket0$505,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140226_043300
"bucket0$506,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140530_193000
"bucket0$507,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140517_015000
"bucket0$508,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140515_100600
"bucket0$509,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140417_080300
"bucket2$67,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140414_010800
"bucket0$510,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140425_064200
"bucket0$511,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140312_001700
"bucket0$512,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140428_005000
"bucket0$513,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140518_031400
"bucket1$73,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140321_043800
"bucket0$514,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140408_222200
"bucket0$515,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140412_044100
"bucket0$516,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140516_014400
"bucket0$517,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140528_235200
"bucket0$518,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140402_013500
"bucket2$68,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140430_220100
"bucket0$519,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140511_052800
"bucket0$520,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140527_095100
"bucket0$521,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140304_093400
"bucket0$522,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140401_060200
"bucket1$74,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140525_041300
"bucket0$523,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140311_051100
"bucket1$75,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140227_074600
"bucket0$524,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140302_003500
"bucket0$525,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140423_020600
"bucket0$526,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140413_083300
"bucket0$527,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140520_105800
"bucket2$69,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140405_084000
"bucket0$528,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140228_050300
"bucket0$529,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140527_052800
"bucket0$530,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140512_160600
"bucket0$531,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140413_231500
"bucket2$70,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140316_000200
"bucket0$532,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140421_161800
"bucket0$533,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140331_034100
"bucket2$71,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140525_115400
"bucket0$534,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140527_080000
"bucket2$72,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140223_225700
"bucket0$535,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140530_061900
"bucket0$536,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140305_163700
"bucket2$73,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140307_083800
"bucket0$537,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140507_013300
"bucket2$74,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140404_080000
"bucket0$538,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140529_054200
"bucket0$539,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140425_000600
"bucket0$540,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140326_013000
"bucket1$76,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,MQ_BAM_NOISE_20140516_193400
"bucket0$541,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140306_051300
"bucket0$542,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140301_193600
"bucket0$543,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140501_005700
"bucket0$544,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140416_222500
"bucket2$75,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,MQ_BAM_NOISE_20140529_010300
"bucket0$545,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140521_085000
"bucket0$546,:3,:6001",MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,MQ_BAM_NOISE_20140519_152400
